id_movimiento,tipo_movimiento,codigo,cantidad,fecha,comprobante,cliente_proveedor,retira_responsable
MOV-02203,Salida,OC988,1,2026-08-05,,INDUSPLAST,MATIAS
MOV-02204,Salida,OC203,1,2026-08-05,,INDUSPLAST,MATIAS
MOV-02205,Salida,MR378,1,2026-08-05,,INDUSPLAST,MATIAS
MOV-02206,Salida,MR378/S,1,2026-08-05,,INDUSPLAST,MATIAS
MOV-02207,Salida,1001178139-JLG,1,2026-08-05,R°18967,Pymem Ingenieria,MATIAS
MOV-02208,Salida,ML1280,1,2026-08-05,R/I,MINERAR,MATIAS
MOV-02209,Salida,ML3349,1,2026-08-05,,MINERAR,MATIAS
MOV-02210,Salida,ML5052,3,2026-08-05,,MINERAR,MATIAS
MOV-02211,Salida,OC60,1,2026-08-05,,MINERAR,MATIAS
MOV-02212,Salida,HAD-20B,2,2026-08-06,R/I,QUIMVAR,JUAN
MOV-02213,Salida,250005-185,2,2026-08-06,R/I,FLOTA AIR POWER,DIEGO
MOV-02214,Salida,FS19732,1,2026-08-06,R/I,AM CORDOBA,CRISTIAN
MOV-02215,Salida,LF3970,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02216,Salida,ML5421,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02217,Salida,V-719,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02218,Salida,V-720,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02219,Salida,LX2621,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02220,Salida,AL12,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02221,Salida,KC647/1,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02222,Salida,OX174D,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02223,Salida,KX67/2D,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02224,Salida,FAC973,1,2026-08-06,,AM CORDOBA,CRISTIAN
MOV-02225,Salida,250025-526,1,2026-08-06,R°18968,FRIGORIFICO GENERAL DEHEZA S.A,MATIAS
MOV-02226,Salida,270009-102,1,2026-08-06,,FRIGORIFICO GENERAL DEHEZA S.A,MATIAS
MOV-02227,Salida,270009-103,1,2026-08-06,,FRIGORIFICO GENERAL DEHEZA S.A,MATIAS
MOV-02228,Salida,250032-482,2,2026-08-06,,FRIGORIFICO GENERAL DEHEZA S.A,MATIAS
MOV-02229,Salida,250022-669,1,2026-08-06,R°18970,COTA S.A,MATIAS
MOV-02230,Salida,02250057-036,1,2026-08-07,R/I,CORMETAL,HUGO
MOV-02231,Salida,02250078-031,1,2026-08-07,R/I,COOP.GRAL LAVALLE,DIEGO
MOV-02232,Salida,408107,1,2026-08-07,,COOP.GRAL LAVALLE,DIEGO
MOV-02233,Salida,`004115,1,2026-08-07,,COOP.GRAL LAVALLE,DIEGO
MOV-02234,Salida,EF-440,1,2026-08-07,,COOP.GRAL LAVALLE,DIEGO
MOV-02235,Salida,EF-434,1,2026-08-07,,COOP.GRAL LAVALLE,DIEGO
MOV-02236,Salida,02250137-895,1,2026-08-07,R°18971,COTAHUA S.A,MATIAS
MOV-02237,Salida,250025-525,1,2026-08-07,,COTAHUA S.A,MATIAS
MOV-02238,Salida,040899RA,1,2026-08-07,,COTAHUA S.A,MATIAS
MOV-02239,Salida,250032-482,2,2026-08-07,,COTAHUA S.A,MATIAS
MOV-02240,Salida,02250125-372,1,2026-08-10,R/I,CORMETAL,MARCELO
MOV-02241,Salida,02250155-709,1,2026-08-10,,CORMETAL,MARCELO
MOV-02242,Salida,02250215-617,1,2026-08-10,,CORMETAL,MARCELO
MOV-02243,Salida,02250152-669,1,2026-08-10,,CORMETAL,MARCELO
MOV-02244,Salida,02250152-677,1,2026-08-10,,CORMETAL,MARCELO
MOV-02245,Salida,02250152-669,1,2026-08-10,R/I,MANTECA PRIMER PREMIO,RENE
MOV-02246,Salida,OX388D,1,2026-08-10,R/I,MANU,MATIAS
MOV-02247,Salida,KL596,1,2026-08-10,,MANU,MATIAS
MOV-02248,Salida,LX2046,1,2026-08-10,,MANU,MATIAS
MOV-02249,Salida,KL63,1,2026-08-10,R/I,INDUSPLAST,MATIAS
MOV-02250,Salida,02250155-709,6,2026-08-11,R/I,AGROACEITUNERA,MANUEL
MOV-02251,Salida,02250125-372,4,2026-08-11,,AGROACEITUNERA,MANUEL
MOV-02252,Salida,02250215-617,4,2026-08-11,,AGROACEITUNERA,MANUEL
MOV-02253,Salida,02250215-621,2,2026-08-11,,AGROACEITUNERA,MANUEL
MOV-02254,Salida,02250127-684,2,2026-08-11,,AGROACEITUNERA,MANUEL
MOV-02255,Salida,250022-669,2,2026-08-11,,AGROACEITUNERA,MANUEL
MOV-02256,Salida,AF25557,1,2026-08-13,R/I,INDUSPLAST,MATIAS
MOV-02257,Salida,FF5079,1,2026-08-13,,INDUSPLAST,MATIAS
MOV-02258,Salida,02250152-671,1,2026-08-13,R/I,ALICAN S.A,CRISTIAN
MOV-02259,Salida,02250152-679,1,2026-08-13,,ALICAN S.A,CRISTIAN
MOV-02260,Salida,OC502,1,2026-08-13,R/I,INDUSPLAST,MATIAS
MOV-02261,Salida,KC509,1,2026-08-13,,INDUSPLAST,MATIAS
MOV-02262,Salida,OC502,1,2026-08-14,,INDUSPLAST,MATIAS
MOV-02263,Salida,FF5079,1,2026-08-14,,INDUSPLAST,MATIAS
MOV-02264,Salida,AF2555700JX,1,2026-08-14,,INDUSPLAST,MATIAS
MOV-02265,Salida,WK94012,1,2026-08-14,,INDUSPLAST,MATIAS
MOV-02266,Salida,02250209-579,1,2026-08-14,R°18979,VIDPIA SAICF,CRISTIAN
MOV-02267,Salida,02250168-084,2,2026-08-14,,VIDPIA SAICF,CRISTIAN
MOV-02268,Salida,250022-669,1,2026-08-14,,VIDPIA SAICF,CRISTIAN
MOV-02269,Salida,88290015-567,1,2026-08-18,R°18980,ENZO JORGE WILMAR JERKE,MATIAS
MOV-02270,Salida,88290014-484,1,2026-08-18,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-02271,Salida,88290014-485,1,2026-08-18,,ENZO JORGE WILMAR JERKE,MATIAS
MOV-02272,Salida,OC60,1,2026-08-18,R/I,INDUSPLAST,MATIAS
MOV-02273,Salida,OC47,1,2026-08-18,,INDUSPLAST,MATIAS
MOV-02274,Salida,ML1280G,1,2026-08-18,,INDUSPLAST,MATIAS
MOV-02275,Salida,02250125-372,4,2026-08-18,R°18958,JUAN BLANGINO,MATIAS
MOV-02276,Salida,02250155-709,2,2026-08-18,,JUAN BLANGINO,MATIAS
MOV-02277,Salida,02250127-684,2,2026-08-18,,JUAN BLANGINO,MATIAS
MOV-02278,Salida,250006-938,1,2026-08-19,R°18983,VULCANO S.A,MATIAS
MOV-02279,Salida,250025-526,2,2026-08-19,R°18984,PLASTICOS BOULEVARES,MATIAS
MOV-02280,Salida,´000098,1,2026-08-19,,PLASTICOS BOULEVARES,MATIAS
MOV-02281,Salida,270009-102 (EF-443),1,2026-08-19,,PLASTICOS BOULEVARES,MATIAS
MOV-02282,Salida,270009-103 (EF-436),1,2026-08-19,,PLASTICOS BOULEVARES,MATIAS
MOV-02283,Salida,02250135-155,1,2026-08-19,,PLASTICOS BOULEVARES,MATIAS
MOV-02284,Salida,88290014-484,1,2026-08-21,R/I,QUICKFOOD,MATIAS
MOV-02285,Salida,88290014-486,1,2026-08-21,,QUICKFOOD,MATIAS
MOV-02286,Salida,88290015-049,1,2026-08-21,,QUICKFOOD,MATIAS
MOV-02287,Salida,250032-482,1,2026-08-21,,QUICKFOOD,MATIAS
MOV-02288,Salida,02250092-081,1,2026-08-21,,QUICKFOOD,MATIAS
MOV-02289,Salida,88290015-219,1,2026-08-21,,QUICKFOOD,MATIAS
MOV-02290,Salida,6.3760.0,1,2026-08-21,R/I,QUIMVAR,DAVID
MOV-02291,Salida,6.4139.0,1,2026-08-21,,QUIMVAR,DAVID
MOV-02292,Salida,6.3568.0,1,2026-08-21,,QUIMVAR,DAVID
MOV-02293,Salida,6.3567.0,1,2026-08-21,,QUIMVAR,DAVID
MOV-02294,Salida,6.4149.2,1,2026-08-21,,QUIMVAR,DAVID
MOV-02295,Salida,6.3465.0,1,2026-08-21,,QUIMVAR,DAVID
MOV-02296,Salida,FS1280,1,2026-08-20,R/I,GRUPO PUMA FERNANDO,MATIAS
MOV-02297,Salida,LF3349,1,2026-08-20,,GRUPO PUMA FERNANDO,MATIAS
MOV-02298,Salida,FF5052,1,2026-08-20,,GRUPO PUMA FERNANDO,MATIAS
MOV-02299,Salida,250019-453,1,2026-08-21,Rª18982,MACOSER,MATIAS
MOV-02300,Salida,250031-438,1,2026-08-21,,MACOSER,MATIAS
MOV-02301,Salida,901524.0,1,2026-08-24,R/I,MATEUCCI DESARROLLOS TERRA,DIEGO
MOV-02302,Salida,901504.0,1,2026-08-24,,MATEUCCI DESARROLLOS TERRA,DIEGO
MOV-02303,Salida,02250155-709,1,2026-08-24,R°18988,MOLINOS FENIX S.A,CRISTIAN
MOV-02304,Salida,02250127-684,1,2026-08-24,,MOLINOS FENIX S.A,CRISTIAN
MOV-02305,Salida,250032-482,2,2026-08-24,,MOLINOS FENIX S.A,CRISTIAN
MOV-02306,Salida,02250139-296,1,2026-08-25,R°18991,ESTRUCTURAS S.AC.I.C.I. YF,CRISTIAN
MOV-02307,Salida,02250222-539,1,2026-08-25,R°18990,CAPYC COOP. LTDA,DIEGO
MOV-02308,Salida,250025-526,1,2026-08-25,,CAPYC COOP. LTDA,DIEGO
MOV-02309,Salida,02250135-155,1,2026-08-25,,CAPYC COOP. LTDA,DIEGO
MOV-02310,Salida,02250194-977,1,2026-08-25,,CAPYC COOP. LTDA,DIEGO
MOV-02311,Salida,02250194-978,1,2026-08-25,,CAPYC COOP. LTDA,DIEGO
MOV-02312,Salida,02250136-694,1,2026-08-25,,CAPYC COOP. LTDA,DIEGO
MOV-02313,Salida,270001-030,1,2026-08-25,,CAPYC COOP. LTDA,DIEGO
MOV-02314,Salida,02250194-962,1,2026-08-25,,CAPYC COOP. LTDA,DIEGO
MOV-02315,Salida,02250194-963,1,2026-08-25,,CAPYC COOP. LTDA,DIEGO
MOV-02316,Salida,02250155-709,1,2026-08-25,R/I,GABEBADI,MATIAS
MOV-02317,Salida,02250215-621,1,2026-08-25,,GABEBADI,MATIAS
MOV-02318,Salida,250022-669,1,2026-08-25,,GABEBADI,MATIAS
MOV-02319,Salida,02250127-684,1,2026-08-25,,GABEBADI,MATIAS
MOV-02320,Salida,250019-453,1,2026-08-26,R°18992,FRIGORIFICO GENERAL DEHEZA S.A,MATIAS
MOV-02321,Salida,02250100-042,1,2026-08-26,,FRIGORIFICO GENERAL DEHEZA S.A,MATIAS
MOV-02322,Salida,270008-586,1,2026-08-26,,FRIGORIFICO GENERAL DEHEZA S.A,MATIAS
MOV-02323,Salida,KL63,1,2026-08-26,R/I,COMAR,JUAN
MOV-02324,Salida,KC182,1,2026-08-26,,COMAR,JUAN
MOV-02325,Salida,02250125-372,1,2026-08-26,R/I,OLIVES (SERVICIO),MANUEL
MOV-02326,Salida,02250155-709,1,2026-08-26,,OLIVES (SERVICIO),MANUEL
MOV-02327,Salida,AF1850-FLE,1,2026-08-27,R/I,REGISTRO DE LA PROVINCIA,DAVID
MOV-02328,Salida,FF105D-FLE,1,2026-08-27,,REGISTRO DE LA PROVINCIA,DAVID
MOV-02329,Salida,LF9009 / LF3000,1,2026-08-27,,REGISTRO DE LA PROVINCIA,DAVID
MOV-02330,Salida,WF2072-FLE,1,2026-08-27,,REGISTRO DE LA PROVINCIA,DAVID
MOV-02331,Salida,OC988,1,2026-08-27,R/I,GASTON (SERV),
MOV-02332,Salida,FN953,1,2026-08-27,,GASTON (SERV),
MOV-02333,Salida,AA1288/1,1,2026-08-27,,GASTON (SERV),
MOV-02334,Salida,LA1045,1,2026-08-27,,GASTON (SERV),
MOV-02335,Salida,FF5052,1,2026-08-28,R/I,SEW EURODRIVE,DAVID
MOV-02336,Salida,FS1280,1,2026-08-28,,SEW EURODRIVE,DAVID
MOV-02337,Salida,LF3345,1,2026-08-28,,SEW EURODRIVE,DAVID
MOV-02338,Salida,AH8742,1,2026-08-28,,SEW EURODRIVE,DAVID
MOV-02339,Salida,CC2848,1,2026-08-28,,SEW EURODRIVE,DAVID
MOV-02340,Salida,W962,1,2026-08-28,R/I,COMAR,DAVID
MOV-02341,Salida,FILTRO DE AIRE MV-50,1,2026-08-28,,COMAR,DAVID
MOV-02342,Salida,88290014-484,1,2026-08-31,R/I,INDUSPLAST,DAVID
MOV-02343,Salida,88290014-485,1,2026-08-31,,INDUSPLAST,DAVID
MOV-02344,Salida,88290014-534,1,2026-08-31,R/I,INDUSPLAST,DAVID
